kll_log,akll_log,speedup_result,log_kll_log,log_akll_log,log_speedup_result
74.3053252696991,46.80028772354126,1.5877108642715114,4.308182621695051,3.8458893508436183,0.4622932708514331
139.48809123039246,89.14482498168945,1.5647357124661316,4.937979230093338,4.490262294185569,0.4477169359077688
265.9048275947571,192.2667465209961,1.3829995691205992,5.583138453762075,5.2588837126336605,0.3242547411284144
536.260124206543,320.96527433395386,1.6707730308811597,6.28461934970325,5.771332937633172,0.5132864120700771
1115.263375043869,555.068021774292,2.0092373029865698,7.016845866802516,6.319090667991837,0.6977551988106792
2057.984004020691,824.5938096046448,2.4957548553601203,7.62948214377909,6.714890913095269,0.9145912306838205
5386.975218772888,866.3632161617279,6.2179177489078405,8.591739322479288,6.764304238831817,1.8274350836474709
